---,Name
51819,"NSLOCTEXT("""", ""ItemTable_51819_Name"", ""Flawless Stygian Khopesh"")"
51821,"NSLOCTEXT("""", ""ItemTable_51821_Name"", ""Falcata"")"
51822,"NSLOCTEXT("""", ""ItemTable_51822_Name"", ""Cutlass"")"
51823,"NSLOCTEXT("""", ""ItemTable_51823_Name"", ""Exceptional Cutlass"")"
51824,"NSLOCTEXT("""", ""ItemTable_51824_Name"", ""Flawless Cutlass"")"
51825,"NSLOCTEXT("""", ""ItemTable_51825_Name"", ""Carnage"")"
51826,"NSLOCTEXT("""", ""ItemTable_51826_Name"", ""Destroyer"")"
51827,"NSLOCTEXT("""", ""ItemTable_51827_Name"", ""Saw"")"
51828,"NSLOCTEXT("""", ""ItemTable_51828_Name"", ""Adze"")"
51829,"NSLOCTEXT("""", ""ItemTable_51829_Name"", ""Carpentry Hammer"")"
51830,"NSLOCTEXT("""", ""ItemTable_51830_Name"", ""Drum"")"
51831,"NSLOCTEXT("""", ""ItemTable_51831_Name"", ""Longsword"")"
51832,"NSLOCTEXT("""", ""ItemTable_51832_Name"", ""Dry Scraper"")"
51833,"NSLOCTEXT("""", ""ItemTable_51833_Name"", ""Darfari Axe"")"
51834,"NSLOCTEXT("""", ""ItemTable_51834_Name"", ""Black Tusk Shield"")"
51836,"NSLOCTEXT("""", ""ItemTable_51836_Name"", ""Exceptional Longsword"")"
51837,"NSLOCTEXT("""", ""ItemTable_51837_Name"", ""Flawless Longsword"")"
51841,"NSLOCTEXT("""", ""ItemTable_51841_Name"", ""Hardened Steel Sword"")"
51842,"NSLOCTEXT("""", ""ItemTable_51842_Name"", ""Exceptional Hardened Steel Sword"")"
51843,"NSLOCTEXT("""", ""ItemTable_51843_Name"", ""Flawless Hardened Steel Sword"")"
51844,"NSLOCTEXT("""", ""ItemTable_51844_Name"", ""Hardened Steel War Axe"")"
51845,"NSLOCTEXT("""", ""ItemTable_51845_Name"", ""Exceptional Hardened Steel War Axe"")"
51846,"NSLOCTEXT("""", ""ItemTable_51846_Name"", ""Flawless Hardened Steel War Axe"")"
51850,"NSLOCTEXT("""", ""ItemTable_51850_Name"", ""Darfari Cudgel"")"
51851,"NSLOCTEXT("""", ""ItemTable_51851_Name"", ""Cimmerian Battle-axe"")"
51852,"NSLOCTEXT("""", ""ItemTable_51852_Name"", ""Iron Axe"")"
51853,"NSLOCTEXT("""", ""ItemTable_51853_Name"", ""Darfari Sword"")"
51854,"NSLOCTEXT("""", ""ItemTable_51854_Name"", ""Yog Cleaver"")"
51855,"NSLOCTEXT("""", ""ItemTable_51855_Name"", ""Yoggite Cudgel"")"
51856,"NSLOCTEXT("""", ""ItemTable_51856_Name"", ""Giant\'s Fingerbone"")"
51901,"NSLOCTEXT("""", ""ItemTable_51901_Name"", ""Executioner\'s Hood"")"
51902,"NSLOCTEXT("""", ""ItemTable_51902_Name"", ""Setite Ritual Knife"")"
51903,"NSLOCTEXT("""", ""ItemTable_51903_Name"", ""Reinforced Skelos Cultist Robe"")"
51904,"NSLOCTEXT("""", ""ItemTable_51904_Name"", ""Reinforced Skelos Cultist Hood"")"
51905,"NSLOCTEXT("""", ""ItemTable_51905_Name"", ""Reinforced Skelos Cultist Handwraps"")"
51906,"NSLOCTEXT("""", ""ItemTable_51906_Name"", ""Reinforced Skelos Cultist Sandals"")"
51907,"NSLOCTEXT("""", ""ItemTable_51907_Name"", ""Reinforced Skelos Cultist Skirt"")"
51911,"NSLOCTEXT("""", ""ItemTable_51911_Name"", ""Javelin"")"
51912,"NSLOCTEXT("""", ""ItemTable_51912_Name"", ""Throwing Axe"")"
51922,"NSLOCTEXT("""", ""ItemTable_51922_Name"", ""Yoggite Bone Spear"")"
51931,"NSLOCTEXT("""", ""ItemTable_51931_Name"", ""Stygian Spear"")"
51932,"NSLOCTEXT("""", ""ItemTable_51932_Name"", ""Hardened Steel Throwing Axe"")"
51933,"NSLOCTEXT("""", ""ItemTable_51933_Name"", ""Exceptional Hardened Steel Throwing Axe"")"
51934,"NSLOCTEXT("""", ""ItemTable_51934_Name"", ""Flawless Hardened Steel Throwing Axe"")"
51938,"NSLOCTEXT("""", ""ItemTable_51938_Name"", ""Star Metal Throwing Axe"")"
51939,"NSLOCTEXT("""", ""ItemTable_51939_Name"", ""Exceptional Star Metal Throwing Axe"")"
51940,"NSLOCTEXT("""", ""ItemTable_51940_Name"", ""Flawless Star Metal Throwing Axe"")"
51941,"NSLOCTEXT("""", ""ItemTable_51941_Name"", ""Ancient Two-Handed Sword"")"
51942,"NSLOCTEXT("""", ""ItemTable_51942_Name"", ""Ancient Daggers"")"
51943,"NSLOCTEXT("""", ""ItemTable_51943_Name"", ""Black Ice Throwing Axe"")"
51944,"NSLOCTEXT("""", ""ItemTable_51944_Name"", ""Obsidian Throwing Axe"")"
51945,"NSLOCTEXT("""", ""ItemTable_51945_Name"", ""Serpent-man Throwing Axe"")"
51946,"NSLOCTEXT("""", ""ItemTable_51946_Name"", ""Stone Throwing Axe"")"
51947,"NSLOCTEXT("""", ""ItemTable_51947_Name"", ""Eye of the Watcher"")"
51950,"NSLOCTEXT("""", ""ItemTable_51950_Name"", ""Bloodstone Sword"")"
51951,"NSLOCTEXT("""", ""ItemTable_51951_Name"", ""Stone Daggers"")"
51952,"NSLOCTEXT("""", ""ItemTable_51952_Name"", ""Iron Poniards"")"
51953,"NSLOCTEXT("""", ""ItemTable_51953_Name"", ""Steel Poniards"")"
51955,"NSLOCTEXT("""", ""ItemTable_51955_Name"", ""Exceptional Iron Poniards"")"
51956,"NSLOCTEXT("""", ""ItemTable_51956_Name"", ""Flawless Iron Poniards"")"
51957,"NSLOCTEXT("""", ""ItemTable_51957_Name"", ""Abysmal Daggers"")"
51958,"NSLOCTEXT("""", ""ItemTable_51958_Name"", ""Abysmal Sword"")"
51959,"NSLOCTEXT("""", ""ItemTable_51959_Name"", ""Hardened Steel Daggers"")"
51960,"NSLOCTEXT("""", ""ItemTable_51960_Name"", ""Exceptional Hardened Steel Daggers"")"
51961,"NSLOCTEXT("""", ""ItemTable_51961_Name"", ""Fiber Bindings"")"
51962,"NSLOCTEXT("""", ""ItemTable_51962_Name"", ""Rawhide Bindings"")"
51963,"NSLOCTEXT("""", ""ItemTable_51963_Name"", ""Leather Bindings"")"
51964,"NSLOCTEXT("""", ""ItemTable_51964_Name"", ""Chain Bindings"")"
51965,"NSLOCTEXT("""", ""ItemTable_51965_Name"", ""Bindings of the Dead"")"
51966,"NSLOCTEXT("""", ""ItemTable_51966_Name"", ""Flawless Hardened Steel Daggers"")"
51967,"NSLOCTEXT("""", ""ItemTable_51967_Name"", ""Star Metal Daggers"")"
51968,"NSLOCTEXT("""", ""ItemTable_51968_Name"", ""Exceptional Star Metal Daggers"")"
51969,"NSLOCTEXT("""", ""ItemTable_51969_Name"", ""Flawless Star Metal Daggers"")"
51970,"NSLOCTEXT("""", ""ItemTable_51970_Name"", ""Acheronian Sickle"")"
51971,"NSLOCTEXT("""", ""ItemTable_51971_Name"", ""Demon-fire Orb"")"
51972,"NSLOCTEXT("""", ""ItemTable_51972_Name"", ""Grease Orb"")"
51973,"NSLOCTEXT("""", ""ItemTable_51973_Name"", ""Water Orb"")"
51974,"NSLOCTEXT("""", ""ItemTable_51974_Name"", ""Gaseous Orb"")"
51975,"NSLOCTEXT("""", ""ItemTable_51975_Name"", ""Black Ice Longsword"")"
51976,"NSLOCTEXT("""", ""ItemTable_51976_Name"", ""Black Ice Broadsword"")"
51977,"NSLOCTEXT("""", ""ItemTable_51977_Name"", ""Black Ice Pick"")"
51978,"NSLOCTEXT("""", ""ItemTable_51978_Name"", ""Acheronian Pick"")"
51979,"NSLOCTEXT("""", ""ItemTable_51979_Name"", ""Acheronian Longsword"")"
51980,"NSLOCTEXT("""", ""ItemTable_51980_Name"", ""Exceptional Acheronian Longsword"")"
51981,"NSLOCTEXT("""", ""ItemTable_51981_Name"", ""Flawless Acheronian Longsword"")"
51982,"NSLOCTEXT("""", ""ItemTable_51982_Name"", ""Acheronian Spear"")"
51983,"NSLOCTEXT("""", ""ItemTable_51983_Name"", ""Exceptional Acheronian Spear"")"
51984,"NSLOCTEXT("""", ""ItemTable_51984_Name"", ""Flawless Acheronian Spear"")"
51985,"NSLOCTEXT("""", ""ItemTable_51985_Name"", ""Acheronian War-Axe"")"
51986,"NSLOCTEXT("""", ""ItemTable_51986_Name"", ""Exceptional Acheronian War-Axe"")"
51987,"NSLOCTEXT("""", ""ItemTable_51987_Name"", ""Flawless Acheronian War-Axe"")"
51988,"NSLOCTEXT("""", ""ItemTable_51988_Name"", ""Acheronian Shield"")"
51989,"NSLOCTEXT("""", ""ItemTable_51989_Name"", ""Exceptional Acheronian Shield"")"
51990,"NSLOCTEXT("""", ""ItemTable_51990_Name"", ""Flawless Acheronian Shield"")"
51991,"NSLOCTEXT("""", ""ItemTable_51991_Name"", ""Dragonbone Shield"")"
51995,"NSLOCTEXT("""", ""ItemTable_51995_Name"", ""Headdress of Jhebbal Sag"")"
51996,"NSLOCTEXT("""", ""ItemTable_51996_Name"", ""Derketo Acolyte Headpiece"")"
51997,"NSLOCTEXT("""", ""ItemTable_51997_Name"", ""Derketo Acolyte Robe"")"
51998,"NSLOCTEXT("""", ""ItemTable_51998_Name"", ""Derketo Acolyte Handwraps"")"
51999,"NSLOCTEXT("""", ""ItemTable_51999_Name"", ""Derketo Acolyte Skirt"")"
52000,"NSLOCTEXT("""", ""ItemTable_52000_Name"", ""Derketo Acolyte Sandals"")"
52001,"NSLOCTEXT("""", ""ItemTable_52001_Name"", ""Light Turban"")"
52002,"NSLOCTEXT("""", ""ItemTable_52002_Name"", ""Light Chestpiece"")"
52003,"NSLOCTEXT("""", ""ItemTable_52003_Name"", ""Light Gauntlets"")"
52004,"NSLOCTEXT("""", ""ItemTable_52004_Name"", ""Light Wrap"")"
52005,"NSLOCTEXT("""", ""ItemTable_52005_Name"", ""Light Boots"")"
52006,"NSLOCTEXT("""", ""ItemTable_52006_Name"", ""Skelos Cultist Robe"")"
52007,"NSLOCTEXT("""", ""ItemTable_52007_Name"", ""Skelos Cultist Hood"")"
52008,"NSLOCTEXT("""", ""ItemTable_52008_Name"", ""Skelos Cultist Handwraps"")"
52009,"NSLOCTEXT("""", ""ItemTable_52009_Name"", ""Skelos Cultist Sandals"")"
52010,"NSLOCTEXT("""", ""ItemTable_52010_Name"", ""Skelos Cultist Skirt"")"
52011,"NSLOCTEXT("""", ""ItemTable_52011_Name"", ""Medium Cap"")"
52012,"NSLOCTEXT("""", ""ItemTable_52012_Name"", ""Medium Harness"")"
52013,"NSLOCTEXT("""", ""ItemTable_52013_Name"", ""Medium Gauntlets"")"
52014,"NSLOCTEXT("""", ""ItemTable_52014_Name"", ""Medium Tasset"")"
52015,"NSLOCTEXT("""", ""ItemTable_52015_Name"", ""Medium Boots"")"
52016,"NSLOCTEXT("""", ""ItemTable_52016_Name"", ""Reptilian Helm"")"
52017,"NSLOCTEXT("""", ""ItemTable_52017_Name"", ""Reptilian Gauntlets"")"
52018,"NSLOCTEXT("""", ""ItemTable_52018_Name"", ""Reptilian Chestpiece"")"
52019,"NSLOCTEXT("""", ""ItemTable_52019_Name"", ""Reptilian Tasset"")"
52020,"NSLOCTEXT("""", ""ItemTable_52020_Name"", ""Reptilian Boots"")"
52021,"NSLOCTEXT("""", ""ItemTable_52021_Name"", ""Heavy Helmet"")"
52022,"NSLOCTEXT("""", ""ItemTable_52022_Name"", ""Heavy Pauldron"")"
52023,"NSLOCTEXT("""", ""ItemTable_52023_Name"", ""Heavy Gauntlets"")"
52024,"NSLOCTEXT("""", ""ItemTable_52024_Name"", ""Heavy Tasset"")"
52025,"NSLOCTEXT("""", ""ItemTable_52025_Name"", ""Heavy Sabatons"")"
52026,"NSLOCTEXT("""", ""ItemTable_52026_Name"", ""Exceptional Medium Cap"")"
52027,"NSLOCTEXT("""", ""ItemTable_52027_Name"", ""Exceptional Medium Harness"")"
52028,"NSLOCTEXT("""", ""ItemTable_52028_Name"", ""Exceptional Medium Gauntlets"")"
52029,"NSLOCTEXT("""", ""ItemTable_52029_Name"", ""Exceptional Medium Tasset"")"
52030,"NSLOCTEXT("""", ""ItemTable_52030_Name"", ""Exceptional Medium Boots"")"
52031,"NSLOCTEXT("""", ""ItemTable_52031_Name"", ""XX_Light Faction Helmet"")"
52032,"NSLOCTEXT("""", ""ItemTable_52032_Name"", ""XX_Light Faction Chestpiece"")"
52033,"NSLOCTEXT("""", ""ItemTable_52033_Name"", ""XX_Light Faction Gauntlets"")"
52034,"NSLOCTEXT("""", ""ItemTable_52034_Name"", ""XX_Light Faction Tasset"")"
52035,"NSLOCTEXT("""", ""ItemTable_52035_Name"", ""XX_Light Faction Boots"")"
52036,"NSLOCTEXT("""", ""ItemTable_52036_Name"", ""Exceptional Heavy Helmet"")"
52037,"NSLOCTEXT("""", ""ItemTable_52037_Name"", ""Exceptional Heavy Pauldron"")"
52038,"NSLOCTEXT("""", ""ItemTable_52038_Name"", ""Exceptional Heavy Gauntlets"")"
52039,"NSLOCTEXT("""", ""ItemTable_52039_Name"", ""Exceptional Heavy Tasset"")"
52040,"NSLOCTEXT("""", ""ItemTable_52040_Name"", ""Exceptional Heavy Sabatons"")"
52041,"NSLOCTEXT("""", ""ItemTable_52041_Name"", ""XX_Medium Faction Helmet"")"
52042,"NSLOCTEXT("""", ""ItemTable_52042_Name"", ""XX_Medium Faction Chestpiece"")"
52043,"NSLOCTEXT("""", ""ItemTable_52043_Name"", ""XX_Medium Faction Gauntlets"")"
52044,"NSLOCTEXT("""", ""ItemTable_52044_Name"", ""XX_Medium Faction Tasset"")"
52045,"NSLOCTEXT("""", ""ItemTable_52045_Name"", ""XX_Medium Faction Boots"")"
52046,"NSLOCTEXT("""", ""ItemTable_52046_Name"", ""Flawless Darfari Watcher Mask"")"
52047,"NSLOCTEXT("""", ""ItemTable_52047_Name"", ""Flawless Darfari Skin Chestpiece"")"
52048,"NSLOCTEXT("""", ""ItemTable_52048_Name"", ""Flawless Darfari Skin Bracers"")"
52049,"NSLOCTEXT("""", ""ItemTable_52049_Name"", ""Flawless Darfari Skin Skirt"")"
52050,"NSLOCTEXT("""", ""ItemTable_52050_Name"", ""Flawless Darfari Skin Greaves"")"
52051,"NSLOCTEXT("""", ""ItemTable_52051_Name"", ""XX_Heavy Faction Helmet"")"
52052,"NSLOCTEXT("""", ""ItemTable_52052_Name"", ""XX_Heavy Faction Chestpiece"")"
52053,"NSLOCTEXT("""", ""ItemTable_52053_Name"", ""XX_Heavy Faction Gauntlets"")"
52054,"NSLOCTEXT("""", ""ItemTable_52054_Name"", ""XX_Heavy Faction Tasset"")"
52055,"NSLOCTEXT("""", ""ItemTable_52055_Name"", ""XX_Heavy Faction Boots"")"
52056,"NSLOCTEXT("""", ""ItemTable_52056_Name"", ""Flawless Medium Cap"")"
52057,"NSLOCTEXT("""", ""ItemTable_52057_Name"", ""Flawless Medium Harness"")"
52058,"NSLOCTEXT("""", ""ItemTable_52058_Name"", ""Flawless Medium Gauntlets"")"
52059,"NSLOCTEXT("""", ""ItemTable_52059_Name"", ""Flawless Medium Tasset"")"
52060,"NSLOCTEXT("""", ""ItemTable_52060_Name"", ""Flawless Medium Boots"")"
52061,"NSLOCTEXT("""", ""ItemTable_52061_Name"", ""Stygian Headdress"")"
52062,"NSLOCTEXT("""", ""ItemTable_52062_Name"", ""Stygian Vest"")"
52064,"NSLOCTEXT("""", ""ItemTable_52064_Name"", ""Stygian Shendyt"")"
52065,"NSLOCTEXT("""", ""ItemTable_52065_Name"", ""Stygian Sandals"")"
52066,"NSLOCTEXT("""", ""ItemTable_52066_Name"", ""Flawless Heavy Helmet"")"
52067,"NSLOCTEXT("""", ""ItemTable_52067_Name"", ""Flawless Heavy Pauldron"")"
52068,"NSLOCTEXT("""", ""ItemTable_52068_Name"", ""Flawless Heavy Gauntlets"")"
52069,"NSLOCTEXT("""", ""ItemTable_52069_Name"", ""Flawless Heavy Tasset"")"
52070,"NSLOCTEXT("""", ""ItemTable_52070_Name"", ""Flawless Heavy Sabatons"")"
52071,"NSLOCTEXT("""", ""ItemTable_52071_Name"", ""Darfari Watcher Mask"")"
52072,"NSLOCTEXT("""", ""ItemTable_52072_Name"", ""Darfari Skin Chestpiece"")"
52073,"NSLOCTEXT("""", ""ItemTable_52073_Name"", ""Darfari Skin Bracers"")"
52074,"NSLOCTEXT("""", ""ItemTable_52074_Name"", ""Darfari Skin Skirt"")"
52075,"NSLOCTEXT("""", ""ItemTable_52075_Name"", ""Darfari Skin Greaves"")"
52076,"NSLOCTEXT("""", ""ItemTable_52076_Name"", ""Darfari Speaker Mask"")"
52080,"NSLOCTEXT("""", ""ItemTable_52080_Name"", ""Bearer Pack"")"
52081,"NSLOCTEXT("""", ""ItemTable_52081_Name"", ""Sandstorm Breathing Mask"")"
52092,"NSLOCTEXT("""", ""ItemTable_52092_Name"", ""Chest Wrap"")"
52094,"NSLOCTEXT("""", ""ItemTable_52094_Name"", ""Loincloth"")"
52095,"NSLOCTEXT("""", ""ItemTable_52095_Name"", ""Exceptional Darfari Watcher Mask"")"
52096,"NSLOCTEXT("""", ""ItemTable_52096_Name"", ""Exceptional Darfari Skin Chestpiece"")"
52097,"NSLOCTEXT("""", ""ItemTable_52097_Name"", ""Exceptional Darfari Skin Bracers"")"
52098,"NSLOCTEXT("""", ""ItemTable_52098_Name"", ""Exceptional Darfari Skin Skirt"")"
52099,"NSLOCTEXT("""", ""ItemTable_52099_Name"", ""Exceptional Darfari Skin Greaves"")"
52100,"NSLOCTEXT("""", ""ItemTable_52100_Name"", ""Mask of the Witch Queen"")"
52101,"NSLOCTEXT("""", ""ItemTable_52101_Name"", ""Zamorian Dancer Headdress"")"
52102,"NSLOCTEXT("""", ""ItemTable_52102_Name"", ""Zamorian Dancer Blouse"")"
52103,"NSLOCTEXT("""", ""ItemTable_52103_Name"", ""Zamorian Dancer Bracelets"")"
52104,"NSLOCTEXT("""", ""ItemTable_52104_Name"", ""Zamorian Dancer Skirt"")"
52105,"NSLOCTEXT("""", ""ItemTable_52105_Name"", ""Zamorian Dancer Anklets"")"
52111,"NSLOCTEXT("""", ""ItemTable_52111_Name"", ""Derketo Dancer Headdress"")"
52112,"NSLOCTEXT("""", ""ItemTable_52112_Name"", ""Derketo Dancer Blouse"")"
52113,"NSLOCTEXT("""", ""ItemTable_52113_Name"", ""Derketo Dancer Bracelets"")"
52114,"NSLOCTEXT("""", ""ItemTable_52114_Name"", ""Derketo Dancer Skirt"")"
52115,"NSLOCTEXT("""", ""ItemTable_52115_Name"", ""Derketo Dancer Anklets"")"
52202,"NSLOCTEXT("""", ""ItemTable_52202_Name"", ""Coarse Tunic"")"
52203,"NSLOCTEXT("""", ""ItemTable_52203_Name"", ""Coarse Handwraps"")"
52204,"NSLOCTEXT("""", ""ItemTable_52204_Name"", ""Coarse Leggings"")"
52205,"NSLOCTEXT("""", ""ItemTable_52205_Name"", ""Coarse Footwraps"")"
52212,"NSLOCTEXT("""", ""ItemTable_52212_Name"", ""Leather Apron"")"
52213,"NSLOCTEXT("""", ""ItemTable_52213_Name"", ""Leather Workgloves"")"
52221,"NSLOCTEXT("""", ""ItemTable_52221_Name"", ""Shemite Turban"")"
52222,"NSLOCTEXT("""", ""ItemTable_52222_Name"", ""Shemite Tunic"")"
52224,"NSLOCTEXT("""", ""ItemTable_52224_Name"", ""Shemite Leggings"")"
52225,"NSLOCTEXT("""", ""ItemTable_52225_Name"", ""Shemite Shoes"")"
52226,"NSLOCTEXT("""", ""ItemTable_52226_Name"", ""Shemite Gloves"")"
52293,"NSLOCTEXT("""", ""ItemTable_52293_Name"", ""Climbing Gloves"")"
52295,"NSLOCTEXT("""", ""ItemTable_52295_Name"", ""Climbing Boots"")"
52296,"NSLOCTEXT("""", ""ItemTable_52296_Name"", ""Reinforced Climbing Gloves"")"
52297,"NSLOCTEXT("""", ""ItemTable_52297_Name"", ""Reinforced Climbing Boots"")"
52301,"NSLOCTEXT("""", ""ItemTable_52301_Name"", ""Exceptional Light Turban"")"
52302,"NSLOCTEXT("""", ""ItemTable_52302_Name"", ""Exceptional Light Chestpiece"")"
52303,"NSLOCTEXT("""", ""ItemTable_52303_Name"", ""Exceptional Light Gauntlets"")"
52304,"NSLOCTEXT("""", ""ItemTable_52304_Name"", ""Exceptional Light Wrap"")"
52305,"NSLOCTEXT("""", ""ItemTable_52305_Name"", ""Exceptional Light Boots"")"
52306,"NSLOCTEXT("""", ""ItemTable_52306_Name"", ""Stygian Soldier Helm"")"
52307,"NSLOCTEXT("""", ""ItemTable_52307_Name"", ""Stygian Soldier Mail"")"
52308,"NSLOCTEXT("""", ""ItemTable_52308_Name"", ""Stygian Soldier Bracers"")"
52309,"NSLOCTEXT("""", ""ItemTable_52309_Name"", ""Stygian Soldier Tasset"")"
52310,"NSLOCTEXT("""", ""ItemTable_52310_Name"", ""Stygian Soldier Sandals"")"
52311,"NSLOCTEXT("""", ""ItemTable_52311_Name"", ""Exceptional Stygian Soldier Helm"")"
52312,"NSLOCTEXT("""", ""ItemTable_52312_Name"", ""Exceptional Stygian Soldier Mail"")"
52313,"NSLOCTEXT("""", ""ItemTable_52313_Name"", ""Exceptional Stygian Soldier Bracers"")"
52314,"NSLOCTEXT("""", ""ItemTable_52314_Name"", ""Exceptional Stygian Soldier Tasset"")"
52315,"NSLOCTEXT("""", ""ItemTable_52315_Name"", ""Exceptional Stygian Soldier Sandals"")"
52316,"NSLOCTEXT("""", ""ItemTable_52316_Name"", ""Flawless Stygian Soldier Helm"")"
52317,"NSLOCTEXT("""", ""ItemTable_52317_Name"", ""Flawless Stygian Soldier Mail"")"
52318,"NSLOCTEXT("""", ""ItemTable_52318_Name"", ""Flawless Stygian Soldier Bracers"")"
52319,"NSLOCTEXT("""", ""ItemTable_52319_Name"", ""Flawless Stygian Soldier Tasset"")"
52320,"NSLOCTEXT("""", ""ItemTable_52320_Name"", ""Flawless Stygian Soldier Sandals"")"
52401,"NSLOCTEXT("""", ""ItemTable_52401_Name"", ""Flawless Light Turban"")"
52402,"NSLOCTEXT("""", ""ItemTable_52402_Name"", ""Flawless Light Chestpiece"")"
52403,"NSLOCTEXT("""", ""ItemTable_52403_Name"", ""Flawless Light Gauntlets"")"
52404,"NSLOCTEXT("""", ""ItemTable_52404_Name"", ""Flawless Light Wrap"")"
52405,"NSLOCTEXT("""", ""ItemTable_52405_Name"", ""Flawless Light Boots"")"
52406,"NSLOCTEXT("""", ""ItemTable_52406_Name"", ""Hyrkanian Raider Helm"")"
52407,"NSLOCTEXT("""", ""ItemTable_52407_Name"", ""Hyrkanian Raider Brigandine"")"
52408,"NSLOCTEXT("""", ""ItemTable_52408_Name"", ""Hyrkanian Raider Gauntlets"")"
52409,"NSLOCTEXT("""", ""ItemTable_52409_Name"", ""Hyrkanian Raider Tasset"")"
52410,"NSLOCTEXT("""", ""ItemTable_52410_Name"", ""Hyrkanian Raider Boots"")"
52411,"NSLOCTEXT("""", ""ItemTable_52411_Name"", ""Exceptional Hyrkanian Raider Helm"")"
52412,"NSLOCTEXT("""", ""ItemTable_52412_Name"", ""Exceptional Hyrkanian Raider Brigandine"")"
52413,"NSLOCTEXT("""", ""ItemTable_52413_Name"", ""Exceptional Hyrkanian Raider Gauntlets"")"
52414,"NSLOCTEXT("""", ""ItemTable_52414_Name"", ""Exceptional Hyrkanian Raider Tasset"")"
52415,"NSLOCTEXT("""", ""ItemTable_52415_Name"", ""Exceptional Hyrkanian Raider Boots"")"
52416,"NSLOCTEXT("""", ""ItemTable_52416_Name"", ""Flawless Hyrkanian Raider Helm"")"
52417,"NSLOCTEXT("""", ""ItemTable_52417_Name"", ""Flawless Hyrkanian Raider Brigandine"")"
52418,"NSLOCTEXT("""", ""ItemTable_52418_Name"", ""Flawless Hyrkanian Raider Gauntlets"")"
52419,"NSLOCTEXT("""", ""ItemTable_52419_Name"", ""Flawless Hyrkanian Raider Tasset"")"
52420,"NSLOCTEXT("""", ""ItemTable_52420_Name"", ""Flawless Hyrkanian Raider Boots"")"
52421,"NSLOCTEXT("""", ""ItemTable_52421_Name"", ""Stygian Raider Mask"")"
52422,"NSLOCTEXT("""", ""ItemTable_52422_Name"", ""Stygian Raider Chestpiece"")"
52423,"NSLOCTEXT("""", ""ItemTable_52423_Name"", ""Stygian Raider Bracers"")"
52424,"NSLOCTEXT("""", ""ItemTable_52424_Name"", ""Stygian Raider Greaves"")"
52425,"NSLOCTEXT("""", ""ItemTable_52425_Name"", ""Stygian Raider Sandals"")"
52426,"NSLOCTEXT("""", ""ItemTable_52426_Name"", ""Exceptional Stygian Raider Mask"")"
52427,"NSLOCTEXT("""", ""ItemTable_52427_Name"", ""Exceptional Stygian Raider Chestpiece"")"
52428,"NSLOCTEXT("""", ""ItemTable_52428_Name"", ""Exceptional Stygian Raider Bracers"")"
52429,"NSLOCTEXT("""", ""ItemTable_52429_Name"", ""Exceptional Stygian Raider Greaves"")"
52430,"NSLOCTEXT("""", ""ItemTable_52430_Name"", ""Exceptional Stygian Raider Sandals"")"
52431,"NSLOCTEXT("""", ""ItemTable_52431_Name"", ""Flawless Stygian Raider Mask"")"
52432,"NSLOCTEXT("""", ""ItemTable_52432_Name"", ""Flawless Stygian Raider Chestpiece"")"
52433,"NSLOCTEXT("""", ""ItemTable_52433_Name"", ""Flawless Stygian Raider Bracers"")"
52434,"NSLOCTEXT("""", ""ItemTable_52434_Name"", ""Flawless Stygian Raider Greaves"")"
52435,"NSLOCTEXT("""", ""ItemTable_52435_Name"", ""Flawless Stygian Raider Sandals"")"
52436,"NSLOCTEXT("""", ""ItemTable_52436_Name"", ""Kambujan Shaman Helm"")"
52437,"NSLOCTEXT("""", ""ItemTable_52437_Name"", ""Kambujan Shaman Chestpiece"")"
52438,"NSLOCTEXT("""", ""ItemTable_52438_Name"", ""Kambujan Shaman Gloves"")"
52439,"NSLOCTEXT("""", ""ItemTable_52439_Name"", ""Kambujan Shaman Wrap"")"
52440,"NSLOCTEXT("""", ""ItemTable_52440_Name"", ""Kambujan Shaman Boots"")"
52441,"NSLOCTEXT("""", ""ItemTable_52441_Name"", ""Exceptional Kambujan Shaman Helm"")"
52442,"NSLOCTEXT("""", ""ItemTable_52442_Name"", ""Exceptional Kambujan Shaman Chestpiece"")"
52443,"NSLOCTEXT("""", ""ItemTable_52443_Name"", ""Exceptional Kambujan Shaman Gloves"")"
52444,"NSLOCTEXT("""", ""ItemTable_52444_Name"", ""Exceptional Kambujan Shaman Wrap"")"
52445,"NSLOCTEXT("""", ""ItemTable_52445_Name"", ""Exceptional Kambujan Shaman Boots"")"
52446,"NSLOCTEXT("""", ""ItemTable_52446_Name"", ""Flawless Kambujan Shaman Helm"")"
52447,"NSLOCTEXT("""", ""ItemTable_52447_Name"", ""Flawless Kambujan Shaman Chestpiece"")"
52448,"NSLOCTEXT("""", ""ItemTable_52448_Name"", ""Flawless Kambujan Shaman Gloves"")"
52449,"NSLOCTEXT("""", ""ItemTable_52449_Name"", ""Flawless Kambujan Shaman Wrap"")"
52450,"NSLOCTEXT("""", ""ItemTable_52450_Name"", ""Flawless Kambujan Shaman Boots"")"
52451,"NSLOCTEXT("""", ""ItemTable_52451_Name"", ""Lemurian Warrior Mask"")"
52452,"NSLOCTEXT("""", ""ItemTable_52452_Name"", ""Lemurian Warrior Chestpiece"")"
52453,"NSLOCTEXT("""", ""ItemTable_52453_Name"", ""Lemurian Warrior Gauntlets"")"
52454,"NSLOCTEXT("""", ""ItemTable_52454_Name"", ""Lemurian Warrior Tasset"")"
52455,"NSLOCTEXT("""", ""ItemTable_52455_Name"", ""Lemurian Warrior Boots"")"
